Unnamed: 0,_id,date,bug,__,asm,cf,nif,var,ifc,nel,lc,lcv,mc,fmc,md,sqa,smc,cmc,sw,nt,ntc,ns,nd,nf,entrophy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
6754,Icb885466091046e3eaa7277d682eb87c66cc5907,1558925107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,6,2.232740731581144,111,1,142,1,6,30.29693287037037,23,235,24.335427846714648,0
6755,I5336b7da314f27ad88c8edf8e543cf0d491225c0,1558925248,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,2,2,12,1,3,90.8915162037037,5,231,17.367585120465687,0
6756,Ie58c5ad90703e007a48ab7f45deb6cf882292a89,1558925341,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,2,2,12,1,2,90.89299768518518,4,231,18.355421495074687,0
6757,Ic7b9d833ee3fb99cc229d66ec5949d2b4fde5d64,1558926503,0,0,1237,307,277,5295,313,78,20,86,3120,3074,545,226,207,951,4,0,0,3,7,11,2.498755364979921,314,58,5310,1,1,25.187343223905724,21,169,20.047905588937766,0
6758,I3576e256eae6455e4cd451c5fb95ac8b4a142165,1558928433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,5,5.005758675304829,51,51,1572,0,7,113.49256569989107,188,59,36.16179255872041,0
6759,Iacb4b1c83c9471cab1d26adc009f2fb7efdae76b,1558929770,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,6,10,3.257422628031557,125,11,1925,1,2,22.619752121913574,22,753,26.48642938824554,0
6760,I590497ca159ddc45b6585cb502d244769cd659cc,1558930649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,10,7,442,1,2,166.2986226851852,12,743,14.509433973861851,0
6761,I28bc792151a26d9c0e03178ce970f618e0b29dda,1558931362,1,1,309,91,70,1539,90,12,5,17,979,929,201,58,82,228,0,11,0,5,9,12,2.7931914335761965,1605,94,1505,1,4,449.9857793209877,44,841,15.2709079828825,0
6762,I40bb91c5a9588e74689283504546373bc2518f00,1558933184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,47,0,0,0,0,0.0,1,121,10.920665570836382,0
6763,I286587aab0972f641bd78260ea53d46577c34533,1558933391,0,0,1,10,0,25,0,0,0,0,24,24,23,0,0,24,0,0,0,1,3,2,1.3122157786373163,76,120,159,0,0,50.81768518518518,9,169,4.25060187002893,0
6764,I09872d449b009f8ab9f07048ed8a0e0194d328af,1558933432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,16,0,1062,0,8,4.676064814814816,153,120,9.917450092914342,0
6765,Iaf2b51c0ca818e05cde443dbe13d9b1c405a5396,1558934312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0,202,0,1,382.41953703703706,3,120,9.072192913748156,0
6766,I1eb412d09ebbbc6862f16207b23c4e511d690cf7,1558936785,1,1,778,181,276,3111,317,18,16,35,2797,2649,371,148,150,694,0,78,86,3,26,49,4.259734748174587,2635,35,5243,1,11,6.751894793344067,231,695,106.81352537589714,0
6767,I8f7dd8b8b71d652b7b2a4807c748fa5c0e15b52a,1558937061,0,0,235,4,195,810,199,6,30,16,343,343,116,18,2,207,0,0,0,1,1,1,0.0,0,4,760,1,2,2156.8171296296296,3,44,3.0189622693819658,0
6768,I77a1f50773c3445a2e2df9885d6aba5f78a440de,1558937093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,0.0,0,0,0,0,0,0.0,10,59,33.76040179906964,0
6769,I2d04ef432a1478b415d7a1e62c591db0ca8de989,1558937305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,2,3.169925001442312,9,9,291,0,3,588.532824074074,38,37,9.013611387312393,0
6770,I8a4831c08f7ff1ade07f2a12ad8d0d2c682a372c,1558938192,1,1,1519,219,930,6224,1099,71,62,172,3192,2825,635,281,220,1398,6,123,112,3,11,10,2.91434535408027,322,14,6681,1,25,65.55386987433863,338,1717,306.4841332099303,0
6771,I26bb44471c4ea9ba6ce53cde76933684378f48f2,1558939419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1.0,7,7,130,1,0,45.981134259259264,2,1658,23.430179288786963,0
6772,If932372a343e832b7649e5d8626dddfaaa88e8a9,1558939437,0,0,12,6,4,42,4,0,0,0,20,18,19,3,0,14,0,0,0,2,11,17,3.375227567698081,526,64,1876,1,2,123.81977494855968,31,31,18.0469407302652,0
6773,I072e30d5da5d500896eb6514281da064875d4aca,1558942166,1,1,4,0,0,18,0,0,0,0,32,32,8,0,2,6,0,0,0,1,1,1,0.0,8,5,75,1,0,138.62505787037034,1,100,3.3710644514896715,0
6774,I56cdf090dc9cd8fe2bff3e9a30ab354352647874,1558942721,0,0,14,8,12,70,14,0,0,0,43,41,10,2,2,32,0,2,2,1,1,1,0.0,1,1,112,0,0,10.609375,2,1172,20.339200245002967,0
6775,If6914e0d4c1737ca82438d705c5ee7b76b6fc345,1558945530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,11,6,199,0,1,4.761782407407408,4,31,14.926957740339027,0
6776,I49cf7c6c80b8ea81970d8dc4433c995688dcd2f1,1558946795,0,0,62,20,48,302,52,4,22,4,250,220,26,8,8,76,0,4,4,1,1,1,0.0,6,6,349,1,11,9.555127314814817,32,1308,8.109787328741122,0
6777,I6c719f673a92cad80fd29734dc1d8cf6179f761d,1558948276,1,1,574,6,188,2618,238,26,38,178,1450,1450,154,132,120,398,0,24,24,31,41,13,4.6147365927418855,2144,143,2486,1,9,502.71350918458796,399,1085,70.46249961987726,0
6778,I9b0daf9420ad4bc52aeae619cbc8e733c8a88f6d,1558950796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,33,2,4.961648619625414,49,49,1034,1,6,0.0,296,1057,42.461076840440604,0
6779,I0825090b2905145b801c32e3f8ad3734197c8c59,1558952084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,1.2847058650167305,158,0,0,1,0,0.0,4,1024,8.476425946495315,0
6780,Ibf39d60f2e97c1ecf8e45c9cdda6da3e9d7e160e,1558952731,0,0,1089,486,769,3861,1054,126,78,131,2905,2522,1201,235,115,2068,14,451,0,2,4,7,1.6616617941323266,130,0,28694,1,32,8.933212632275133,798,175,18.147758939559683,0
6781,I9aa7b100c456956faef1493b4b7bb7892a645ba9,1558953727,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,1.5391271073953037,76,0,0,0,0,0.0,4,280,6.3238154750121085,0
6782,I3d8ef060479664a5d2d6a823efa206606cae3b8c,1558953752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,2,1.3709505944546687,2,8,785,1,2,18.938680555555557,11,189,6.9753949212140975,0
6783,Ibc12d3cda78c5b13a43f2419dbbeb086acd16ef1,1558955936,0,0,10,2,0,37,0,0,0,0,46,46,8,2,0,16,0,0,0,1,1,1,0.0,1,1,87,1,0,67.72037037037038,1,752,13.462293253320926,0
6784,I1af63955ce24e7b229b24e3286f62d1b8c6f40b0,1558956646,0,0,161,57,29,776,29,4,0,0,452,411,229,34,25,240,2,6,6,1,8,8,2.299244828768329,79,39,1051,0,9,84.11992476851852,154,2421,53.57866259692581,0
6785,Idbe9449556e214001ac0a9e615ce684e5e5579b3,1558960086,0,0,393,189,113,2250,124,11,2,6,1742,1649,248,65,198,403,1,35,33,2,4,8,2.1761178523897318,156,29,1904,1,6,395.26625868055567,65,966,8.895236232721885,0
6786,I8d88c39976612a2177d353c87cc7deca9b26420a,1558962867,0,0,196,42,54,730,80,6,0,0,398,378,80,36,42,81,0,2,2,1,1,1,0.0,41,26,690,0,1,0.0,9,1159,24.488909644688274,0
6787,Iff2a02925963b6ba3f1be57dfe1c7805b856605c,1558975945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,10,10,76,0,5,20.65383101851852,20,1566,61.74517087901927,0
6788,I833debebadb60ac0ade9123f8e989d31f0861448,1558980398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,3,1.4591479170272448,5,1,520,0,14,114.30434799382715,100,810,4.49874686420989,0
6789,I69689881d5cb6e5d1d079706f02f5aa3f94bd6eb,1558985655,0,0,2136,253,864,8322,952,166,148,190,6267,6015,1086,404,262,2020,0,60,58,1,23,28,4.420859091899882,120,127,7335,0,10,75.15714359833972,229,2427,45.06685158345724,0
6790,I1495de44a59ae6caf498b245bf74dc2fa3e78d61,1558986181,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,4,4,249,1,13,5.379988425925926,100,625,9.169848898273957,0
6791,I0481f73a2787a841f449b709cfaebc4ca20dc78a,1558995506,0,0,286,34,125,1134,143,23,45,95,783,703,146,54,57,338,4,10,13,1,1,1,0.0,61,1,1196,1,11,95.47650462962964,57,566,10.176041982627453,0
6792,Ie295803f51976f91c070cec9de259645182b21eb,1558996019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,74,7.321166903152715,0
6793,Id074ed0f7bcb8a13da649a547342af2a08439d9f,1558997081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,2,3.0,8,8,912,0,16,203.45491608796294,366,2602,49.02190197116693,0
6794,Ibffd93d1441e26a6f9b7e82785a98ff0c31bc48f,1558998303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,27,4.575632424008057,0,7340,32853,1,19,1517.250433418616,260,538,81.5387429800477,0
6795,Ie147c67c23a90da9e0e32fa04daef6dc456ab890,1558998459,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,6,2.580434848712725,18,40,743,1,9,0.25267216435185186,289,1086,62.0976622393509,0
6796,I1dc1e638682e47bd09002eb137df0b1e4a9a495c,1558998668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,47,1,10,19.2515625,25,13634,52.29640516981269,0
6797,I46a2b80f712d7a237ae010d82bb51d1e7455a852,1558999444,1,1,10,2,8,36,8,0,0,0,18,18,2,4,0,10,0,0,0,1,1,1,0.0,2,1,56,1,5,193.52498842592598,9,2599,16.038058150814045,0
6798,I4aba5476684e0380e048a20add9bf3b128c19cf7,1559000735,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,14,3.6410694265248895,119,119,1534,1,8,19.924158399470894,291,1086,63.25056423345178,0
6799,Ia958399e78e8cf463481fdade93e522f6967461d,1559002024,0,0,548,4,2,1500,2,0,6,24,1004,1004,162,120,110,140,0,14,14,1,1,1,0.0,1,1,1140,1,11,9.476655092592592,39,2598,15.000369691567435,0
6800,Ifd7501c8878273da075d5834b2f764ed11ccc00b,1559002250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1.4958242288403438,12,5,765,0,5,115.24985532407408,47,74,7.320935790395781,0
6801,Icd36f50d49226ebac4ed195fd76051ee70856de5,1559002683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,4,1.521928094887362,5,5,772,0,5,0.0,43,74,7.320919744871885,0
6802,Ia7265ec0035401e97e6540d200fcca035338eff4,1559003109,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.9940302114769564,58,8,2004,1,8,28.477025462962967,14,236,22.345045124839963,0
6803,If23b5bf1b77777feefcf667f9c08d2acb771aeed,1559004351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,7,7,32,0,6,20.537592592592596,15,84,3.3468651665866695,0
6804,I7238e069d526cbcfd19d734333423990768c61ca,1559004866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,3,3,16,0,3,21.373634259259262,11,803,3.7189065052128814,0
6805,I36f17c32f70993b1b10f8482dfb9643a3abf2c19,1559005300,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,1.145110414381583,17,9,691,1,9,69.96387731481481,33,13635,56.1593347313621,0
6806,Ieb16d961f1cac9608dfc0be7d017acc117d0ca3d,1559006279,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,3,3.584962500721156,12,12,571,1,13,108.38177469135805,100,13647,68.09659507939939,0
6807,I8200f7af521279a686e0574d0f63c42274829723,1559008458,0,0,29,0,20,114,23,8,2,6,126,119,11,4,5,41,5,7,5,1,1,1,0.0,0,398,398,0,2,224.41232638888889,4,5804,115.5339376360968,0
6808,I1a23b8f305f980937ee9d51daef3a77603a26bb6,1559008610,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0.8112781244591328,8,0,2147,1,14,0.0,236,99,2.3685620360041177,0
6809,Idcbb5d11e829f747e80773a64243fb76fba5dcb2,1559011116,0,0,572,50,30,2250,34,4,16,52,2002,1922,254,138,208,282,0,90,22,1,4,7,2.1728279257213625,27,58,2821,0,10,453.00507605820115,69,5803,114.429856955646,0
6810,I8991f9b641a9bf3596f9ddf773f0af022bff8820,1559011561,0,0,20,24,2,188,2,0,0,0,264,244,12,0,14,30,0,2,2,1,1,1,0.0,19,13,154,0,2,224.44824074074074,4,5803,114.41250987087784,0
6811,Ic309dcf8f4a3d61a1efd9ebf0385c2c995e7cb9a,1559013535,0,0,346,22,130,1558,146,10,54,216,989,941,245,56,60,575,0,46,16,1,1,3,1.3581244462389392,105,76,1649,0,9,149.64739197530864,47,5802,113.33582649699551,0
6812,I3e440c9a931c8e3aad7cba7954c67a513651d059,1559013681,0,0,113,28,85,476,113,11,6,18,196,186,52,21,4,56,2,8,8,1,2,2,0.8960382325345575,11,5,537,1,10,246.09254629629632,40,772,6.407294542186854,0
6813,I8edf60d36dc2f781c0f4898eb128897a8d409445,1559015518,0,0,90,2,20,128,60,0,0,0,179,175,68,25,12,54,2,0,0,2,4,4,1.5734024524177668,24,2,754,1,16,73.40443576388887,67,115,4.691627511943187,0
6814,Icf8410676cc70ed0ac78c990ecfa777a3487ec63,1559015840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1.0,2,2,39,0,0,89.81736111111111,2,84,2.3663954198002743,0
6815,I858efdbbeb23f361f9f1af67cbaf7612372be595,1559017821,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,10,10,1638,1,0,0.0,1,2598,13.784301839368455,0
6816,I27ad71c4e97323abd9ce2fb431f3fa21b267950f,1559019063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,2,2,11,0,1,18.828842592592594,8,66,1.0369140678156892,0
6817,Idf0e598f305d75cd35f1d4bad691b09dab3e9848,1559019479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1.0,2,2,53,1,7,156.1020543981481,19,2616,6.601757762605863,0
6818,Idda781489618e2b1bbbadbb6e819b953cf71261c,1559019899,0,0,3,3,0,11,0,0,0,0,9,8,3,1,0,1,0,0,0,1,1,1,0.0,117,0,0,0,0,0.0,1,314,11.614544450593936,0
6819,If3978c7dad89c35e76f3ffb762d182eceaa05a21,1559020407,0,0,306,44,247,1317,273,36,6,20,825,787,130,68,34,377,8,24,24,1,1,1,0.0,11,9,1122,1,0,11.721516203703706,5,1701,18.344073478966642,0
6820,Ie7e6afb7380a10fdc41568a51a707e907530e41f,1559020691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,115,0,4,20.658483796296295,19,351,6.7047751161492695,0
6821,I720514502d0564ba8a3313630d7e2a0433b7787b,1559023445,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,0.8812908992306927,5,5,211,1,2,6.378020833333332,35,295,7.639432955365366,0
6822,I081ac72faff2b786b0343251321054ac86252284,1559023664,0,0,1400,184,331,5830,370,47,101,365,4254,4048,875,273,356,1343,4,156,47,1,13,24,2.9775349612100173,623,1590,7270,0,13,460.8983772183642,204,5793,96.95759583186293,0
6823,I22640776ce90d0be057bb3f68218c03ac311ae22,1559023797,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,6,5,213,1,2,12.76039351851852,37,293,3.7808702374794265,0
6824,Icd7a671da629560fb877ca1ff1ffd490c61dcc29,1559024190,0,0,500,42,30,1926,34,4,16,52,1660,1598,210,126,166,240,0,78,10,1,2,3,0.6335247815414145,36,33,1828,0,10,0.0,41,5804,113.81167155545873,0
6825,I029a43875b03ddd22659aa5c0ff2bc63dbbf4c9c,1559024247,1,1,434,191,63,1928,68,5,8,12,1758,1698,167,92,125,252,0,17,19,2,32,27,4.317481342372574,1171,119,2032,1,5,9.996545304232805,72,717,103.70915466658893,0
6826,I9a1ee16ea33780c3cd972c37ac3a92140c12a9df,1559025027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,0,275,12.17736832581158,0
6827,I1aed4a7a033243c756b3278cef0dc3c804caae5b,1559025145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,12,0,4,20.700185185185184,14,518,2.9957369917642303,0
6828,Ibe5b5b96769d27ac72da0652aa23a6816aa9bf76,1559025716,0,0,81,50,61,371,73,0,30,0,288,244,100,12,12,173,0,34,26,1,2,7,2.2604188872371687,29,105,889,0,3,33.10824404761905,47,433,15.604649995037393,0
6829,I453cc3877c0f7e3be6570bb6bb8103623133fde8,1559026420,0,0,328,54,166,1224,188,16,8,4,1183,1143,214,58,60,510,4,10,10,1,1,1,0.0,1,1,2100,0,9,230.00828703703704,31,1653,23.49502320005787,0
6830,I619e20ae2bf8e9a81b9eca51844a16a197ef9501,1559026722,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,2,1.5,4,4,301,0,1,19.01884259259259,30,435,78.29014465263965,0
6831,I093c57e849641be4812ad3937a03664ba5beef14,1559026771,0,0,228,8,14,780,16,0,0,0,978,956,98,66,50,94,0,0,0,1,2,2,1.0,4,4,650,0,5,224.6238078703704,23,5795,98.00806778292772,0
6832,I280d2458b2b857df58d7c56fa2cc957efdfa124a,1559027208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,17,1,1078,0,8,0.7522800925925925,154,116,10.116451382126591,0
6833,I85e778fa6e8ce18847e9202726b3b08584fadc61,1559027423,0,0,1574,22,28,4862,36,0,24,68,3112,3006,572,292,322,342,0,0,0,3,9,14,3.5832136847101066,52,57,3411,0,7,740.7380439814815,91,5802,111.79272967567941,0
6834,I237a2736c71968af2c643eaa51dada7710206fdb,1559028451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,13,1.025495338949427,4785,2136,9135,0,2,62.28233885327636,95,31,13.933554578298773,0
6835,Ida94f755a6f3ed096b4ed394589f155b3b6877c7,1559030031,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,12,3.5074185020457844,124,124,1444,1,7,0.006041666666666666,251,1085,49.91641621986622,0
6836,I5dceede388c6039911bc18098bbe35a1cd60266b,1559030082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0.2623112196143366,22,23,40,0,1,19.10335648148148,24,435,75.43583644320829,0
6837,Ia53368c1eb398e652d47d68b2d77027de641a648,1559030306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,2,2,350,0,6,0.0,25,276,2.302759361907701,0
6838,I48a3432ef1721259ff47004112fed57270ef4349,1559031083,0,0,66,0,15,189,21,3,0,0,108,102,18,18,15,30,0,0,0,1,1,3,1.584962500721156,30,27,273,1,4,238.02866898148147,24,390,3.6290623300334737,0
6839,I5bad5c5c8bca89e0c0faccc2db10652d62170acc,1559031381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,1,2.0,0,56,148,0,5,1539.5210416666666,22,838,10.386778219244366,0
6840,Ia6bfa2f411bdd41a2ca4ef71059ed7f8b7a7e1bc,1559031513,0,0,1710,108,64,5174,76,8,58,162,3744,3420,666,388,376,530,0,16,8,1,13,20,3.3769657883569564,414,552,4314,0,9,258.5162662037037,173,5792,131.85968890009448,0
6841,I44a58975f1a9401465ff4e8f853d16d73676c4c5,1559031701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,14,0,3,20.637905092592593,12,749,7.0288513149774925,0
6842,Ia5677fe4781659f9e8696e0a42e493bc426c5e58,1559032255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1.0,2,2,308,0,0,34.36046875,10,730,3.5784803510460703,0
6843,I153c553ea39fe11d5aa00ff46cc84ec82d892563,1559032685,1,1,419,80,225,1779,243,24,33,97,1643,1346,398,70,89,539,20,2,2,1,8,13,3.357605081753915,255,233,3613,1,3,144.88576554232804,78,837,101.34777811775636,0
6844,I4105d7d6fed1d52a0a13ecac940f43bd8d871f12,1559033241,0,0,438,4,146,2092,182,20,32,156,1142,1142,110,100,96,304,0,16,16,2,2,1,1.0,2,2,1193,1,1,0.6444444444444445,6,1085,49.840083581307155,0
6845,Icc1152c013363c5c1b8c2606e3ad0ceb2aa18aa5,1559033754,0,0,17,34,2,146,3,0,0,0,125,111,31,2,9,34,0,2,2,1,4,10,2.69851957707528,313,0,283,1,14,0.0,75,150,19.99779198301824,0
6846,I26504a4f58ba7072ccec81b9f0cb24e1d34ea898,1559035272,0,0,80,18,60,356,78,2,10,34,289,255,96,14,19,148,2,6,6,1,1,1,0.0,3,1,542,1,8,48.48258101851852,24,16,1.2437557834821846,0
6847,Icae0f15d1fec84e6654b8816669d178acc66e8b3,1559035318,0,0,707,2,8,2118,12,0,4,12,1164,1156,194,134,104,60,0,0,0,1,1,1,0.0,1,2,1060,0,3,0.0,10,5804,110.30984347965773,0
6848,I39e5bdf0d793e340b6b0fd12bff6d67784fb77e1,1559037175,0,0,57,9,25,216,26,1,7,17,131,118,76,10,4,35,2,2,1,1,1,1,0.0,674,0,0,0,5,0.0,23,5805,73.49676254715014,0
6849,I15d42ab0d7bd1594e021df86b50f92961ff1eb02,1559038694,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,8,7,50,0,4,11.947662037037036,11,5807,72.4448686835599,0
6850,Iaa833ad0ee409c47d99c319fa57a39bfdac1c32b,1559038754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,318,0,6,47.766006944444435,267,5804,108.85910018267359,0
6851,I3dfe371c354f3fc974d6f41ba67ed5c6e8971bc2,1559039363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,84,0,0,1,0,0.0,1,310,21.84344159223523,0
6852,I55b0c6d16d3bbb5b51df650b86dfcdc0584ca9a5,1559039652,0,0,726,134,365,5354,436,68,57,181,6841,6328,405,117,181,803,4,0,0,2,5,6,1.3096892549886698,320,6,4986,1,3,159.20330054012345,58,817,14.289297636638993,0
6853,I8ba71cacf3a829254c5af0b31026fcc0969d9690,1559039910,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0.8453509366224365,11,0,59,1,0,0.6648032407407407,4,309,20.820248749544753,0
6854,I4d59166dba943185dd2a38d49e0121730996aef2,1559042625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,2,2,14,0,3,20.61929398148148,12,1701,17.311575716611507,0
6855,I001c6f02d5e73b8343e6dabd20a6c166831394cc,1559044184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,1.0,2,2,31,0,3,19.169444444444444,29,435,73.52726963823135,0
6856,Ic9781d0056b116cfa5eeec7e8a2c4e6545924cfa,1559044484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,2,2,569,0,7,6.717002314814816,43,884,17.339812444192265,0
6857,Ie86ae968ee48b5e3fb14d6011031d57d8d5f5bf6,1559045386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,1,1,21,0,3,22.123113425925926,18,1061,63.09373426255753,0
6858,I4db2965dabbf363fac467bfa2ecf985f27a4460d,1559045693,0,0,99,10,58,403,74,8,30,4,289,253,32,20,7,113,0,2,2,1,1,1,0.0,17,5,444,1,6,25.84197916666667,16,1157,24.296574667249565,0
6859,I4e83f91de7211f5931ccbd2283a4dfa9352ae70c,1559045693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,24,0,5,0,1,1307.5505555555555,2,1160,25.79689620950796,0
6860,Ia7f1ee9691a2b7e05d4ce452fe7b79b904b64051,1559046520,1,1,1927,316,897,9461,987,196,124,402,9278,8573,1110,299,531,2391,16,46,46,1,15,26,2.8366478876188173,701,950,13379,1,6,316.96684784544163,151,832,85.98609625476051,0
6861,Iafc5a6a39a4affd35aab08f5f1f723b6767bce1f,1559048456,0,0,230,7,8,1075,12,2,0,0,713,688,29,51,48,29,0,0,0,2,2,2,0.3343331883749566,738,7,103,1,0,6.472534722222222,2,413,8.143441980615638,0
6862,I5ff459233512adf0f2a50545c5a6c99537b1a785,1559051026,0,0,685,1749,386,4404,433,50,28,98,1558,1470,241,126,98,687,10,22,18,1,2,5,1.8785133922102484,28,4,4367,1,21,4.830361111111111,328,1701,22.42785049846055,0
6863,Ife97378ebc0595010b878f61b1b4bed2d2cb6993,1559052747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0.41381685030363374,9,3,2467,0,9,17.724872685185183,57,286,7.110052975220226,0
6864,I7faf032ea5b7d7c369dddee81cd073c551ddfb83,1559077035,1,1,50,8,6,168,6,0,2,2,810,752,104,6,70,258,0,44,38,1,1,1,0.0,3,3,677,1,8,0.7322106481481482,46,619,9.25202284331796,0
6865,Id67e374a1d3de0280eb86eb9e5c46c78f6d0d99f,1559083457,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,3,3,14,0,3,18.316944444444445,5,196,8.399757777821963,0
6866,I80bb7eca3906a4a34c9e28656cc525fd7ed10439,1559084836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0.6840384356390417,9,2,391,0,7,0.0,38,1709,283.2008457831064,0
6867,I25fa3e504da5d9d21acfdefa814e7fcc7bd2cab0,1559087198,0,0,12,8,14,60,16,0,0,0,66,66,22,2,0,35,0,5,5,1,1,1,0.0,34,28,205,0,1,637.5173495370369,2,19,1.0,0
6868,I48c06454d718ee1bcacf8f934c82e7e36c135228,1559087493,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,11,3.4063324924229623,41,41,1393,1,7,0.2554513888888889,251,1084,44.39920100165845,0
