,_id,date,bug,__,asm,cf,nif,var,ifc,nel,lc,lcv,mc,fmc,md,sqa,smc,cmc,sw,nt,ntc
7169,Ib9ac16a714a3cd297ab6a1b6197e59aa745f3953,1559727018,0,0,-1,0,0,-1,0,0,0,0,1,1,0,0,0,1,0,0,0
7170,Ieec2780b2241d0eb71211b21cfdcf240ef6e275a,1559729002,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0
7171,I49332bd879130511a321e54d7e811f633b1443f9,1559731167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7172,Id1c077cea509ba28f5ce5097de478ba33f876a2b,1559731559,0,0,2,1,0,28,0,0,0,0,1,1,3,0,0,0,0,0,0
7173,I3ac77bfa03f7436de12ab86e1bba29afee5ccd01,1559732122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7174,If12e1527f0fceb7c57b91ffeb33e20b4530f7169,1559732329,0,0,8,5,0,56,0,0,0,0,63,62,27,0,5,34,0,0,0
7175,I3bec61e59702373b511fb897e1668cc1acc90d99,1559734004,0,0,2,0,1,3,2,0,0,0,5,5,1,0,0,3,0,0,0
7176,Id2bac73287845be6429e9888be7b241783819b5b,1559734184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7177,I41b4926f4bfa896ef2a13c35e93e08071ae949a3,1559734316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7178,Id79a3a19f9a31dff94d10a406c2b6e08a506931a,1559734316,0,0,23,1,0,137,0,0,1,3,128,128,9,3,11,14,0,2,1
7179,Ieec8aa16980ee659005d2b0f4a48d2859e33452f,1559734666,0,0,9,0,3,31,3,0,0,0,20,20,1,2,2,6,0,0,0
7180,I14cd1c0202c437934475e76d84c1bae867f1f85c,1559735168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7181,I389d3f3c8bc8464ab36e2295b815cfa177f1b5b5,1559735168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7182,Ia31273b0fa6e7f7dc16b90e318d2b7620ecff3f0,1559735554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7183,I8c27fee5e307d0b279670547060dc513ab3d97ad,1559736142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7184,I3cc5a9a6b9e9a4033af7633e2914c62f293ffc94,1559736430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7185,I2a38b807e587f834f523d871919d02194b732f8c,1559736832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7186,I9e03cd2ffab8f6262cf89c93ac6ab5981ccb64cc,1559737522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7187,If5991800ed94eef9d8ff5822a024322a722945ad,1559738039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7188,Iface50d5b54c5d0ef2cd97e5202a9c7590febb85,1559738828,0,0,22,0,2,65,2,0,1,3,42,40,2,4,1,2,0,0,0
7189,I173e8e63feb67ed754954cddab63495f3ad4f6c3,1559741719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7190,I243f6456c979998297810a9258b92a9faab289b3,1559744996,0,0,0,0,0,4,0,0,0,0,5,4,1,0,0,5,0,0,0
7191,Ieee6065b7a0265dd5e8aefb9fba7b633490b4472,1559748389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7192,Ia4576bbb37597483a155e546a43194004cf4f534,1559752745,0,0,1,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0
7193,I829e6cbbc487c2e8cd6cd311747524a48111755b,1559773423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7194,Ib90db980492f8a3098df0091e3b0766214ffde32,1559777128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7195,I65e1f532829016d61a61cba440a37a5ad105e135,1559777334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7196,I110dd27e25990e89d5e6e40e9fdd442253df88bf,1559780474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7197,I21c9ac2023db97e65225f03ec2ea6599ec55907e,1559780932,0,0,6,2,0,20,0,0,0,0,14,14,1,1,1,0,0,0,0
7198,Ib3441aa1ce8eff166ac058ad27ed5369471dc9b6,1559782238,0,0,1,0,0,19,0,0,0,0,1,1,0,0,0,1,0,0,0
7199,I83899e4d3ce17efb8d5a7263d205db21337e47d0,1559782996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7200,Ice9584687d51a52d609c33844bf700dd2f3a9df1,1559784164,0,0,0,0,0,1,0,0,0,0,4,4,0,0,0,0,0,0,0
7201,I36ab288c74c0dcc250130a72f29d1644b64768a1,1559784303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7202,I764d8c8bec5832983a399fc05dec0d1cca9c9cd4,1559784655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7203,I089ada9c6fd185944354ca79e3cb2ccecd7d279e,1559785692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7204,I4f1e1d4af8f30345c8fb426a042b2858b0bbe52e,1559786494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7205,I06e125a874895c00c40d2ccfd147c9f6ed3bf210,1559791378,0,0,-2,0,0,-6,-2,0,0,0,-2,-2,0,0,0,-2,0,0,0
7206,I4da742ed0124d883ff932e8f76b07a486ffbce8d,1559791930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7207,I68862a2258d91235cca5c6fcaf8f06a71733c1a2,1559792855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7208,Icc15447b04788c3dcbdc24e26f588070c17a2ade,1559794206,1,1,111,103,114,582,125,3,3,1,449,346,169,16,13,121,56,0,0
7209,Ie1dc648d594222f8c1f588af1b3a5b966ab6755d,1559795479,0,0,40,17,6,131,6,4,0,0,1033,567,317,13,11,341,0,0,0
7210,I0383f3587ce7b697fef4743893012b18687bb312,1559799189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7211,I76105ccd0cf420d039fa5a646c1f6a57bac3705a,1559800168,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7212,Ia0ea23531ed7ff033d12e62ea8d82220f3ba515b,1559800565,0,0,-35,-21,-17,-150,-16,-7,0,0,-86,-59,-44,-10,-3,-36,-4,0,0
7213,Ie1c7e4752661aec9e1754660934921224e2408eb,1559801449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7214,Idebf272835cb22c21257c88b414ada802629b665,1559801449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7215,I386f8317cb34d2b59e02b0f9baa3357f9b701652,1559801649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7216,Iacc46878fc9fe7487a72ae4c9129e7e5455a2e8c,1559803443,1,1,9,0,22,35,26,5,0,-2,43,43,3,0,3,34,0,3,3
7217,I935922428d34ed569212932cbb92f0628c7a8d11,1559803733,1,1,7,2,1,99,1,0,0,0,143,142,14,0,7,1,0,0,0
7218,Ic7984f7e16c1278ca17f9410b4a0c4728d10454b,1559805117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7219,I34070563866d3823616e4502d694e4b445438935,1559805741,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7220,Ia458e212ff53638496a7108f58b212ef96296afd,1559808179,0,0,1,0,0,3,1,0,0,0,0,0,0,0,0,1,0,0,0
7221,I676864d2b51f51be5f03a5d5a386cf7a2b3f7426,1559808334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7222,I657fcc5d0a394e88f27a4518c4a4c951ca1971e9,1559808769,0,0,8,5,2,39,2,0,0,0,24,23,3,2,2,8,0,0,0
7223,I808e2d7116c1c9d07e64b002df540e3c0553b5bc,1559809948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7224,I297a28a223da88ba6b51668c32cc31964cdc4919,1559816157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7225,Ic6d4c892240506895d232ab0cdde573feddde82f,1559817213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7226,I195dbcd0dafe255697e8265dbe4f438ff4844ae7,1559817456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7227,I563fc2ddfd3067edbd85d05cbd6eb0e492ba3226,1559822226,1,1,23,5,8,113,9,1,0,0,95,85,10,4,7,20,0,0,0
7228,I1824cca7f852e2e315357703eeb41d2dbaa5fa46,1559823373,0,0,53,1,0,256,0,0,0,0,215,215,15,15,21,0,0,0,0
7229,Idcfb5d02d66f1be20c627e362148439f43733408,1559824490,0,0,3,0,0,4,0,0,0,0,-1,-1,0,1,0,-3,0,0,0
7230,I85d55175fc759c5836dcd85d32e8c7633a03b5bc,1559830804,0,0,-48,-11,-20,-214,-23,-1,-10,-35,-129,-123,-22,-13,-10,-69,0,-3,-3
7231,I8b65a87cfa87841d44a902c00b7ba10685fde3eb,1559834601,0,0,2,2,0,10,0,0,0,0,0,0,3,0,1,4,0,0,0
7232,I3dc0cbb587f85d73193200c25708adde6c2e362a,1559836746,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0
7233,I51e83d9baf8bdd369a20fd204effa3aed730ae4e,1559837716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7234,I3d68e0e5eb92396e4cefe4bccbacefc5b09f03c6,1559837765,0,0,1,1,0,3,0,0,0,0,-2,2,2,0,-2,-2,0,0,0
7235,I54eff21c7aa8ee4b3b4a2fea60c5bca359256808,1559842660,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7236,I69236026eecb9d08a9a66e51752a80ea522b0c6a,1559843565,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,0,0,0
7237,Ie964771cacca4b15569eb45f6e273ad2a7e2e49c,1559844033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7238,Iabb627c8f584346eb8ace3c24afb63b4d1ad3d47,1559844033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7239,I355aff551a603373e702a9d44304f087b476263c,1559848516,0,0,0,0,0,-1,-1,0,0,0,-1,-1,0,0,0,-1,0,0,0
7240,I14d33f53823498374e605ea76ab6eabf768b338e,1559855546,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
7241,Ib33abd4cf3a8d80b99e853b33d95e3e3c3cd93db,1559861763,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7242,Ie53931c93d7ea6e339594bfa6c0ebd86658c82d1,1559862230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7243,I860cee029592260245c1d1d8bf64d23807bf1b6b,1559865362,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7244,I8177debc772d999b0ab1d749dc4a7e0a39484231,1559865688,1,1,-25,-1,-10,-77,-10,-2,-15,-3,-49,-49,-7,-4,-1,-28,0,0,0
7245,I0281bcb83c95edd6f8aee6d8332ac020706489a8,1559866229,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7246,I836140037807494c9228e6500e23247459ea1bab,1559866367,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7247,Ic1a9583dfcbb6834ba1318ff3595f360d99d1bfa,1559866652,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7248,Iba875811aa897e61b23a054a952b367ef8dc7bbf,1559868615,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0
7249,Iab32bdd8ef0e0416aa8409f8dd76568cb7719f4f,1559868802,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7250,Ie975766510004c95a0e4aa0e378a6259cfb15daf,1559868825,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7251,I40d35e5dc09fff8baaea2a887b9401b5d17e27b7,1559868844,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7252,I532cb7b85d79cd79cd0729e3710e0a3c7bb1ce20,1559868864,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7253,I4039d0571099f534c52d859bb8996959b18e8ad1,1559868968,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7254,Ia0d47d495b948cc8189bcf4098495cb45031ad67,1559868997,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7255,I2d875884ed291c9180439959c4d2940a75fd0803,1559869007,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7256,Ia977165d949ca766401ebbf6bffded51cbf84224,1559869015,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7257,If71f984b8766d83f17d0163f2d0a094bc3e35fbe,1559869034,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7258,Ie505d9b5b95cf99364f2cabd3a854eb1d52b2ecc,1559869037,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7259,I249208a1adfacf951af09648a18a28432bbb8d66,1559869055,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7260,I96194ef478ccae3e950a26ac5a4a04937ee1fc9e,1559869055,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7261,I40f3cf4b2dc70b654f2c1b3b47c307a277cae733,1559869086,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7262,I506109fc9e9e5c9198702c2d09ea1041b6aa7b3b,1559869137,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7263,I16ed9807c1390ccba626efaa09cfa80308667a26,1559869150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7264,I268f5703d07e9a5f28d044edaa773154a1be85fb,1559869156,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7265,I10493c8aec38e91a74913edc0b6c29351a43860b,1559869175,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7266,I2568d9994d3ee9659c4a7b04f9f09ee3c9511f75,1559869177,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7267,I69cc7d8bac313a87cb02cb2ecb4029705f6ce9bc,1559869296,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7268,Id7e4cd8f5f9780d2ea551f4a5d5b2280916b0d77,1559869309,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7269,I8b25fc54e516b1507d951276c907ac26a7961e19,1559869317,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7270,I8742ce6966fd982200a9490165bb512817429f9e,1559869703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7271,I7ae55ae4063571a2269f664039b67d5b6be72332,1559869787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7272,I1b79888b8d03f788f1c1762fe2417a1521be804b,1559870552,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7273,I169894cab2596e8054fe05af7e46317c10322850,1559870866,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7274,I27a098ce77f9856b188a3f97aaeae5194ea82b1a,1559872425,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7275,I1ba5168cf1cc96c388989a534e0aae0fd40d6edf,1559872517,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7276,Ie8475d7b7c8dd2bc59092ec3f415d29bc7eca319,1559872666,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7277,Ia01b00999816b0786bb9fbdd5d60a3b5cd4121f7,1559873635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7278,I4b07382802632b8afbba3d8d9b1c222fddfe532b,1559873647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7279,Ic9c111c8ada6f384d0108b689a23333da9cb0d4c,1559873970,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
7280,I54be472e1c5b85cc065351dbc9448b2b830ea0aa,1559874567,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7281,Ib7b0242948ff2d2b68a53c3cda7adaa90b547b2b,1559874785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7282,I53fe74b5e52e0c00ced84562f470752b9d89559d,1559874940,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7283,I7f0512772b27ea441bd2a27c6a733f059caea524,1559875079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7284,If8d2799b15e6a5a9e5779a64cb1e89c6c40ebb02,1559875215,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7285,I0a21edc9280fe7bb3ac551fc016e077d3c1e1009,1559875339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7286,Ic433024902fef1c0dae7d685d05a64346bff7a0b,1559875465,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7287,Ifaa8f4a153f23d557b52cd4a2593eebebba7cdfe,1559875508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7288,I9fcf0bdf525def3a2cbe4a633e5dfe9164fd3efc,1559875641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7289,If168dfaeef31001357b39e53800d23c2eb9d4730,1559876109,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7290,Iec57f4e1c9d14084afd23dc0acffdcffc78092e5,1559877627,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7291,Ia327b9d61c0acf2ef07c465137555cdaa0de8e77,1559877680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7292,I499985ed33d8014eec1e7a64e16872e997b719a3,1559878574,1,1,0,1,1,3,2,0,0,0,3,3,1,0,0,0,0,0,0
7293,I71637c5300ba02f1cd491da25e82dfd889612e77,1559879238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7294,I6baff396fa78cba8970bbdfb22df426757a800a5,1559882569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7295,I5a20fe51efaf6a0a58265415f8895ff26bf0e6e7,1559885203,1,1,8,0,4,25,4,0,0,0,25,24,3,2,1,8,0,0,0
7296,I1c7966add035af6d20321752bccbdb1eefe685a5,1559885203,1,1,27,37,9,155,9,0,0,0,102,95,23,3,5,20,3,0,0
7297,Iedca5e2ef4a3a02ea32b1d9b09416a32cbeaece2,1559888045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7298,I35cc640e8dd579182fe653c93c7621cead116c5b,1559888474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7299,Ied4ad3a740562a7bf9f295880de81142fa09d92d,1559889332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7300,Ic67b79aafa801c7ce96c5e52843ad5c881827d84,1559890879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7301,Ibbc2a595bbd0dc28508b2b9d1179377664ed0973,1559892319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7302,I5b60530ee1f8a9e8a3afb0d722eb55fe33a03ef0,1559894155,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
7303,I49c9c4850c2b86f3f009c671b5c45653852630dc,1559895266,0,0,0,0,0,0,0,0,0,0,-1,-1,0,0,0,-1,0,0,0
7304,I99e2b19c0c7ea1ad120535e92a99d6fb18ec4ef0,1559897598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7305,Ie0c4d5648bc8a4fa8bac98d73289e0d1db401fa3,1559910236,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7306,Ia35825b9f278a1460b3fddaff58a7185062ca5c9,1559916473,0,0,27,0,0,92,0,0,0,0,106,106,5,5,5,0,0,0,0
7307,I6bebb4341a0d6c5dcca1fa3d05aed00469852d66,1559916874,0,0,1,0,1,2,1,0,0,0,1,1,0,0,0,0,0,0,0
7308,Idc76f78c0cf1828aa48d02ee33911a4b5df50355,1559945001,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0
7309,I70504484f20aee103e51c852d71cd41b54093793,1559945209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
7310,I29ef5bd5dd0648aac3490f9e47ecc74544109652,1559948080,0,0,2,0,0,4,0,0,0,0,3,3,0,1,0,2,0,0,0
7311,I3eb429803e2266de3fc490e1f3912991c08aa1ad,1559948080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7312,Iafd616d3fdc81ac3072f776061548be195270d85,1559949978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7313,I5f96bc7a487adfff75737a66096598e1c638c4d9,1559967478,1,1,35,3,15,159,24,-2,2,6,193,183,28,11,10,76,5,2,2
7314,I8d6f9eac5af54e5b270e7db4e52d1b4063c1aa56,1559975370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7315,I2433598ae0de3657b2aaaa2d02a7a19b40fabe8b,1560004560,0,0,0,1,1,5,1,0,0,0,2,2,3,0,0,2,0,0,0
7316,Iea91a662f9f34648ecfbb757b0d6762de483a788,1560005230,0,0,4,4,0,12,0,0,0,0,2,2,4,0,0,2,0,0,0
7317,I7fb3c2f6306a56c73273c82d568a75372d216ae3,1560005462,0,0,1,1,0,3,0,0,0,0,6,4,1,0,1,2,0,0,0
7318,I1d9e8959646b014a9130f88d381c885b6939c3bf,1560005813,0,0,11,7,2,41,2,0,0,0,31,26,29,2,4,24,1,2,2
7319,I4b32be90d84fd8bf59907b30187c12201218ba05,1560006957,0,0,2,1,4,12,4,0,0,0,29,26,3,1,3,5,0,0,0
7320,Id07f9769dfb11605bc94b6e49eaac248df54a0b0,1560006999,0,0,0,2,0,4,0,0,0,0,10,10,1,0,1,2,0,0,0
7321,I38fc38d17c9587676e56db2fd095d0059d4f2e4d,1560007100,0,0,2,2,0,10,0,0,0,0,13,13,1,0,2,0,0,0,0
7322,I14336302f32b1926d4ea41f554d1fa3f2d7da55b,1560007150,0,0,39,22,6,199,6,0,1,5,156,149,76,5,11,50,0,4,4
7323,Icbfaba8d8d2afe843fc40b83d62187e539194a47,1560007981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7324,I42e39f5ad8ffce7b43162e5068f60af073b8a126,1560037774,0,0,0,1,1,4,1,0,0,0,5,5,0,0,0,0,0,0,0
7325,I35e3f4007b0afc21d8bd81d5b07f76581879bc76,1560057347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7326,I94e70b315994bd5c84a29fc33d4141d33ade93c4,1560064269,0,0,0,0,1,1,1,0,0,0,0,0,0,0,-1,0,0,0,0
7327,Ia32ab158fd36f65c4eb4a9c8a7911d5ce6f74503,1560105136,0,0,-9,0,0,0,0,0,0,0,11,11,0,-1,0,1,0,0,0
7328,Ib480751ae27f5ebee002dfd65f5d211ea0414ded,1560109657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7329,Ifbe3653c1ca6929fba8c851f36b157d23105885b,1560111370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7330,I3581c2fa19c775ad5183d108d2f569a91f934d5e,1560112331,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7331,I9060b4da3693323c3d35e72909162ad906435b1f,1560112721,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7332,I11d5babf3563c1b163f9a5a8b7dab94b6fc13a93,1560112728,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7333,I81d022237775226256fd573903c08cfa8af7c1aa,1560112785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7334,I1be2050164be6c5897b71cc83d7038e60be495e5,1560113101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7335,I4a5ce6ecccc759d5a65e08ae43e725a2f69990b3,1560113119,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7336,I77758b6c283830305b968d7f72495433e9334821,1560113808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7337,Ib8ec52b12b050ffba36aa9cb0b4e872a951615f1,1560114943,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7338,I0330ed1671adc53b3b0c0ad9f657d77ad2bf64ba,1560115197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7339,Ic98f1d62749421775c99b5d92e709c596f41ce28,1560115504,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7340,If7dc07cafe0b05fc63e530fea79fe656934579f9,1560118036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7341,I7b9fb591ba4efa392105b4ef713b65de821c569c,1560118474,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7342,I1b335623a3fa94dd10aee6e2b425a71eefe31ca4,1560119275,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7343,I0603a62798bbe318e0ec20b4ccac45c437108ac4,1560124023,0,0,0,0,1,1,1,1,0,0,1,1,0,0,0,2,0,0,0
7344,I3b8a6794518929ede0639d34d8f8642920e5e4b8,1560124036,0,0,-6,0,-6,-11,-6,0,0,0,-17,-17,-1,-1,0,-9,0,0,0
7345,I406ab0b049e6d493b78a9692b17092930697d7ed,1560126024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7346,Ib140f38559a4a900e8023a732478b35ce78b42c3,1560126036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7347,I4918f014a115076f227311c1d6f4d81d9e746d0b,1560126122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7348,I0528f074ad74440f79a1c14839e3f4f1078e96a4,1560126405,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7349,Id8867e57fe453dd78464d209a61f520c97034a89,1560127760,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7350,Id7e575881181fa5813dddf038fee45c13fde2ff7,1560128368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7351,I6d798d4b2d6d48315d1a4686f5cccc0103d20734,1560131789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7352,I0afa52e43070900300078a5cc73c8db0816fd4e8,1560133859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7353,I8a7d036a3b479abfe091f6e7fc360c54b68968c4,1560133929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7354,I7ff4cac719aa57691e40fc231abe0499a4670f68,1560134056,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
